id_espaco,rua,tipo,lat,lon,status_aluguel
CNEFE-2800308-5-115,"Rua São Cristóvão, 1380",Prédio Misto,-10.9139,-37.05728,Disponível
CNEFE-2800308-5-116,"Rua São Cristóvão, 1392",Residencial,-10.9137,-37.057352,Alugado
CNEFE-2800308-5-117,"Rua São Cristóvão, 1404",Residencial,-10.9139,-37.057424,Alugado
CNEFE-2800308-5-118,"Rua São Cristóvão, 1416",Residencial,-10.9137,-37.057496,Alugado
CNEFE-2800308-5-119,"Rua São Cristóvão, 1428",Galpão,-10.9139,-37.057567999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-5-120,"Rua São Cristóvão, 1440",Loja Térrea,-10.9137,-37.05764,Disponível
CNEFE-2800308-5-121,"Rua São Cristóvão, 1452",Residencial,-10.9139,-37.057712,Alugado
CNEFE-2800308-5-122,"Rua São Cristóvão, 1464",Galpão,-10.9137,-37.057784,Abandonado/IPTU Atrasado
CNEFE-2800308-5-123,"Rua São Cristóvão, 1476",Residencial,-10.9139,-37.057856,Alugado
CNEFE-2800308-5-124,"Rua São Cristóvão, 1488",Prédio Misto,-10.9137,-37.057928,Alugado
CNEFE-2800308-5-125,"Rua São Cristóvão, 1500",Sala Comercial,-10.9139,-37.058,Alugado
CNEFE-2800308-6-0,"Avenida Rio Branco, 3",Residencial,-10.911,-37.048899999999996,Alugado
CNEFE-2800308-6-1,"Avenida Rio Branco, 13",Residencial,-10.91107247706422,-37.0491,Alugado
CNEFE-2800308-6-2,"Avenida Rio Branco, 27",Residencial,-10.91114495412844,-37.048899999999996,Alugado
CNEFE-2800308-6-3,"Avenida Rio Branco, 41",Residencial,-10.91121743119266,-37.0491,Alugado
CNEFE-2800308-6-4,"Avenida Rio Branco, 55",Sala Comercial,-10.91128990825688,-37.048899999999996,Disponível
CNEFE-2800308-6-5,"Avenida Rio Branco, 68",Galpão,-10.9113623853211,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-6,"Avenida Rio Branco, 82",Galpão,-10.91143486238532,-37.048899999999996,Disponível
CNEFE-2800308-6-7,"Avenida Rio Branco, 96",Prédio Misto,-10.91150733944954,-37.0491,Alugado
CNEFE-2800308-6-8,"Avenida Rio Branco, 110",Residencial,-10.911579816513761,-37.048899999999996,Alugado
CNEFE-2800308-6-9,"Avenida Rio Branco, 123",Sala Comercial,-10.911652293577982,-37.0491,Disponível
CNEFE-2800308-6-10,"Avenida Rio Branco, 137",Galpão,-10.911724770642202,-37.048899999999996,Disponível
CNEFE-2800308-6-11,"Avenida Rio Branco, 151",Prédio Misto,-10.911797247706422,-37.0491,Alugado
CNEFE-2800308-6-12,"Avenida Rio Branco, 165",Residencial,-10.911869724770641,-37.048899999999996,Alugado
CNEFE-2800308-6-13,"Avenida Rio Branco, 178",Loja Térrea,-10.911942201834862,-37.0491,Disponível
CNEFE-2800308-6-14,"Avenida Rio Branco, 192",Loja Térrea,-10.912014678899082,-37.048899999999996,Alugado
CNEFE-2800308-6-15,"Avenida Rio Branco, 206",Loja Térrea,-10.912087155963302,-37.0491,Alugado
CNEFE-2800308-6-16,"Avenida Rio Branco, 220",Galpão,-10.912159633027523,-37.048899999999996,Disponível
CNEFE-2800308-6-17,"Avenida Rio Branco, 233",Residencial,-10.912232110091743,-37.0491,Alugado
CNEFE-2800308-6-18,"Avenida Rio Branco, 247",Residencial,-10.912304587155964,-37.048899999999996,Alugado
CNEFE-2800308-6-19,"Avenida Rio Branco, 261",Loja Térrea,-10.912377064220184,-37.0491,Alugado
CNEFE-2800308-6-20,"Avenida Rio Branco, 275",Galpão,-10.912449541284403,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-21,"Avenida Rio Branco, 288",Residencial,-10.912522018348623,-37.0491,Alugado
CNEFE-2800308-6-22,"Avenida Rio Branco, 302",Sala Comercial,-10.912594495412844,-37.048899999999996,Disponível
CNEFE-2800308-6-23,"Avenida Rio Branco, 316",Sala Comercial,-10.912666972477064,-37.0491,Disponível
CNEFE-2800308-6-24,"Avenida Rio Branco, 330",Loja Térrea,-10.912739449541284,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-25,"Avenida Rio Branco, 344",Sala Comercial,-10.912811926605505,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-26,"Avenida Rio Branco, 357",Galpão,-10.912884403669725,-37.048899999999996,Disponível
CNEFE-2800308-6-27,"Avenida Rio Branco, 371",Sala Comercial,-10.912956880733946,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-28,"Avenida Rio Branco, 385",Prédio Misto,-10.913029357798164,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-29,"Avenida Rio Branco, 399",Residencial,-10.913101834862385,-37.0491,Alugado
CNEFE-2800308-6-30,"Avenida Rio Branco, 412",Loja Térrea,-10.913174311926605,-37.048899999999996,Alugado
CNEFE-2800308-6-31,"Avenida Rio Branco, 426",Residencial,-10.913246788990826,-37.0491,Alugado
CNEFE-2800308-6-32,"Avenida Rio Branco, 440",Loja Térrea,-10.913319266055046,-37.048899999999996,Alugado
CNEFE-2800308-6-33,"Avenida Rio Branco, 454",Sala Comercial,-10.913391743119266,-37.0491,Alugado
CNEFE-2800308-6-34,"Avenida Rio Branco, 467",Sala Comercial,-10.913464220183487,-37.048899999999996,Alugado
CNEFE-2800308-6-35,"Avenida Rio Branco, 481",Sala Comercial,-10.913536697247707,-37.0491,Alugado
CNEFE-2800308-6-36,"Avenida Rio Branco, 495",Sala Comercial,-10.913609174311926,-37.048899999999996,Disponível
CNEFE-2800308-6-37,"Avenida Rio Branco, 509",Residencial,-10.913681651376146,-37.0491,Alugado
CNEFE-2800308-6-38,"Avenida Rio Branco, 522",Sala Comercial,-10.913754128440367,-37.048899999999996,Alugado
CNEFE-2800308-6-39,"Avenida Rio Branco, 536",Loja Térrea,-10.913826605504587,-37.0491,Disponível
CNEFE-2800308-6-40,"Avenida Rio Branco, 550",Loja Térrea,-10.913899082568808,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-41,"Avenida Rio Branco, 564",Prédio Misto,-10.913971559633028,-37.0491,Alugado
CNEFE-2800308-6-42,"Avenida Rio Branco, 577",Prédio Misto,-10.914044036697248,-37.048899999999996,Alugado
CNEFE-2800308-6-43,"Avenida Rio Branco, 591",Loja Térrea,-10.914116513761467,-37.0491,Alugado
CNEFE-2800308-6-44,"Avenida Rio Branco, 605",Galpão,-10.914188990825687,-37.048899999999996,Disponível
CNEFE-2800308-6-45,"Avenida Rio Branco, 619",Residencial,-10.914261467889908,-37.0491,Alugado
CNEFE-2800308-6-46,"Avenida Rio Branco, 633",Residencial,-10.914333944954128,-37.048899999999996,Alugado
CNEFE-2800308-6-47,"Avenida Rio Branco, 646",Residencial,-10.914406422018349,-37.0491,Alugado
CNEFE-2800308-6-48,"Avenida Rio Branco, 660",Residencial,-10.91447889908257,-37.048899999999996,Alugado
CNEFE-2800308-6-49,"Avenida Rio Branco, 674",Sala Comercial,-10.91455137614679,-37.0491,Alugado
CNEFE-2800308-6-50,"Avenida Rio Branco, 688",Residencial,-10.91462385321101,-37.048899999999996,Alugado
CNEFE-2800308-6-51,"Avenida Rio Branco, 701",Residencial,-10.914696330275229,-37.0491,Alugado
CNEFE-2800308-6-52,"Avenida Rio Branco, 715",Loja Térrea,-10.914768807339449,-37.048899999999996,Alugado
CNEFE-2800308-6-53,"Avenida Rio Branco, 729",Residencial,-10.91484128440367,-37.0491,Alugado
CNEFE-2800308-6-54,"Avenida Rio Branco, 743",Residencial,-10.91491376146789,-37.048899999999996,Alugado
CNEFE-2800308-6-55,"Avenida Rio Branco, 756",Residencial,-10.91498623853211,-37.0491,Alugado
CNEFE-2800308-6-56,"Avenida Rio Branco, 770",Residencial,-10.91505871559633,-37.048899999999996,Alugado
CNEFE-2800308-6-57,"Avenida Rio Branco, 784",Residencial,-10.915131192660551,-37.0491,Alugado
CNEFE-2800308-6-58,"Avenida Rio Branco, 798",Residencial,-10.915203669724772,-37.048899999999996,Alugado
CNEFE-2800308-6-59,"Avenida Rio Branco, 811",Residencial,-10.91527614678899,-37.0491,Alugado
CNEFE-2800308-6-60,"Avenida Rio Branco, 825",Loja Térrea,-10.91534862385321,-37.048899999999996,Alugado
CNEFE-2800308-6-61,"Avenida Rio Branco, 839",Residencial,-10.915421100917431,-37.0491,Alugado
CNEFE-2800308-6-62,"Avenida Rio Branco, 853",Residencial,-10.915493577981652,-37.048899999999996,Alugado
CNEFE-2800308-6-63,"Avenida Rio Branco, 866",Galpão,-10.915566055045872,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-64,"Avenida Rio Branco, 880",Residencial,-10.915638532110092,-37.048899999999996,Alugado
CNEFE-2800308-6-65,"Avenida Rio Branco, 894",Sala Comercial,-10.915711009174313,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-66,"Avenida Rio Branco, 908",Galpão,-10.915783486238533,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-67,"Avenida Rio Branco, 922",Loja Térrea,-10.915855963302752,-37.0491,Disponível
CNEFE-2800308-6-68,"Avenida Rio Branco, 935",Residencial,-10.915928440366972,-37.048899999999996,Alugado
CNEFE-2800308-6-69,"Avenida Rio Branco, 949",Loja Térrea,-10.916000917431193,-37.0491,Disponível
CNEFE-2800308-6-70,"Avenida Rio Branco, 963",Loja Térrea,-10.916073394495413,-37.048899999999996,Alugado
CNEFE-2800308-6-71,"Avenida Rio Branco, 977",Residencial,-10.916145871559634,-37.0491,Alugado
CNEFE-2800308-6-72,"Avenida Rio Branco, 990",Residencial,-10.916218348623854,-37.048899999999996,Alugado
CNEFE-2800308-6-73,"Avenida Rio Branco, 1004",Residencial,-10.916290825688074,-37.0491,Alugado
CNEFE-2800308-6-74,"Avenida Rio Branco, 1018",Galpão,-10.916363302752293,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-75,"Avenida Rio Branco, 1032",Prédio Misto,-10.916435779816513,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-76,"Avenida Rio Branco, 1045",Sala Comercial,-10.916508256880734,-37.048899999999996,Alugado
CNEFE-2800308-6-77,"Avenida Rio Branco, 1059",Sala Comercial,-10.916580733944954,-37.0491,Alugado
CNEFE-2800308-6-78,"Avenida Rio Branco, 1073",Prédio Misto,-10.916653211009175,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-79,"Avenida Rio Branco, 1087",Sala Comercial,-10.916725688073395,-37.0491,Alugado
CNEFE-2800308-6-80,"Avenida Rio Branco, 1100",Residencial,-10.916798165137616,-37.048899999999996,Alugado
CNEFE-2800308-6-81,"Avenida Rio Branco, 1114",Loja Térrea,-10.916870642201836,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-82,"Avenida Rio Branco, 1128",Sala Comercial,-10.916943119266055,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-83,"Avenida Rio Branco, 1142",Residencial,-10.917015596330275,-37.0491,Alugado
CNEFE-2800308-6-84,"Avenida Rio Branco, 1155",Residencial,-10.917088073394495,-37.048899999999996,Alugado
CNEFE-2800308-6-85,"Avenida Rio Branco, 1169",Loja Térrea,-10.917160550458716,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-86,"Avenida Rio Branco, 1183",Residencial,-10.917233027522936,-37.048899999999996,Alugado
CNEFE-2800308-6-87,"Avenida Rio Branco, 1197",Residencial,-10.917305504587157,-37.0491,Alugado
CNEFE-2800308-6-88,"Avenida Rio Branco, 1211",Galpão,-10.917377981651377,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-89,"Avenida Rio Branco, 1224",Residencial,-10.917450458715598,-37.0491,Alugado
CNEFE-2800308-6-90,"Avenida Rio Branco, 1238",Residencial,-10.917522935779816,-37.048899999999996,Alugado
CNEFE-2800308-6-91,"Avenida Rio Branco, 1252",Residencial,-10.917595412844037,-37.0491,Alugado
CNEFE-2800308-6-92,"Avenida Rio Branco, 1266",Prédio Misto,-10.917667889908257,-37.048899999999996,Alugado
CNEFE-2800308-6-93,"Avenida Rio Branco, 1279",Galpão,-10.917740366972478,-37.0491,Disponível
CNEFE-2800308-6-94,"Avenida Rio Branco, 1293",Loja Térrea,-10.917812844036698,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-95,"Avenida Rio Branco, 1307",Prédio Misto,-10.917885321100918,-37.0491,Alugado
CNEFE-2800308-6-96,"Avenida Rio Branco, 1321",Prédio Misto,-10.917957798165139,-37.048899999999996,Alugado
CNEFE-2800308-6-97,"Avenida Rio Branco, 1334",Loja Térrea,-10.91803027522936,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-98,"Avenida Rio Branco, 1348",Loja Térrea,-10.918102752293578,-37.048899999999996,Alugado
CNEFE-2800308-6-99,"Avenida Rio Branco, 1362",Residencial,-10.918175229357798,-37.0491,Alugado
CNEFE-2800308-6-100,"Avenida Rio Branco, 1376",Residencial,-10.918247706422019,-37.048899999999996,Alugado
CNEFE-2800308-6-101,"Avenida Rio Branco, 1389",Residencial,-10.91832018348624,-37.0491,Alugado
CNEFE-2800308-6-102,"Avenida Rio Branco, 1403",Galpão,-10.91839266055046,-37.048899999999996,Disponível
CNEFE-2800308-6-103,"Avenida Rio Branco, 1417",Sala Comercial,-10.91846513761468,-37.0491,Abandonado/IPTU Atrasado
CNEFE-2800308-6-104,"Avenida Rio Branco, 1431",Galpão,-10.9185376146789,-37.048899999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-6-105,"Avenida Rio Branco, 1444",Prédio Misto,-10.91861009174312,-37.0491,Alugado
CNEFE-2800308-6-106,"Avenida Rio Branco, 1458",Residencial,-10.91868256880734,-37.048899999999996,Alugado
CNEFE-2800308-6-107,"Avenida Rio Branco, 1472",Sala Comercial,-10.91875504587156,-37.0491,Alugado
CNEFE-2800308-6-108,"Avenida Rio Branco, 1486",Loja Térrea,-10.91882752293578,-37.048899999999996,Alugado
CNEFE-2800308-6-109,"Avenida Rio Branco, 1500",Residencial,-10.9189,-37.0491,Alugado
CNEFE-2800308-7-0,"Rua Capela, 1",Sala Comercial,-10.913,-37.052099999999996,Alugado
CNEFE-2800308-7-1,"Rua Capela, 18",Residencial,-10.913072839506173,-37.0523,Alugado
CNEFE-2800308-7-2,"Rua Capela, 37",Prédio Misto,-10.913145679012345,-37.052099999999996,Alugado
CNEFE-2800308-7-3,"Rua Capela, 55",Residencial,-10.91321851851852,-37.0523,Alugado
CNEFE-2800308-7-4,"Rua Capela, 74",Prédio Misto,-10.913291358024692,-37.052099999999996,Alugado
CNEFE-2800308-7-5,"Rua Capela, 92",Prédio Misto,-10.913364197530864,-37.0523,Disponível
CNEFE-2800308-7-6,"Rua Capela, 111",Prédio Misto,-10.913437037037037,-37.052099999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-7-7,"Rua Capela, 129",Residencial,-10.91350987654321,-37.0523,Alugado
CNEFE-2800308-7-8,"Rua Capela, 148",Loja Térrea,-10.913582716049383,-37.052099999999996,Alugado
CNEFE-2800308-7-9,"Rua Capela, 166",Residencial,-10.913655555555556,-37.0523,Alugado
CNEFE-2800308-7-10,"Rua Capela, 185",Sala Comercial,-10.913728395061728,-37.052099999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-7-11,"Rua Capela, 203",Sala Comercial,-10.913801234567902,-37.0523,Abandonado/IPTU Atrasado
CNEFE-2800308-7-12,"Rua Capela, 222",Sala Comercial,-10.913874074074075,-37.052099999999996,Alugado
CNEFE-2800308-7-13,"Rua Capela, 240",Residencial,-10.913946913580247,-37.0523,Alugado
CNEFE-2800308-7-14,"Rua Capela, 259",Residencial,-10.91401975308642,-37.052099999999996,Alugado
CNEFE-2800308-7-15,"Rua Capela, 277",Sala Comercial,-10.914092592592594,-37.0523,Alugado
CNEFE-2800308-7-16,"Rua Capela, 296",Prédio Misto,-10.914165432098766,-37.052099999999996,Alugado
CNEFE-2800308-7-17,"Rua Capela, 314",Residencial,-10.914238271604939,-37.0523,Alugado
CNEFE-2800308-7-18,"Rua Capela, 333",Loja Térrea,-10.914311111111111,-37.052099999999996,Alugado
CNEFE-2800308-7-19,"Rua Capela, 351",Sala Comercial,-10.914383950617284,-37.0523,Disponível
CNEFE-2800308-7-20,"Rua Capela, 370",Prédio Misto,-10.914456790123458,-37.052099999999996,Disponível
CNEFE-2800308-7-21,"Rua Capela, 388",Residencial,-10.91452962962963,-37.0523,Alugado
CNEFE-2800308-7-22,"Rua Capela, 407",Residencial,-10.914602469135803,-37.052099999999996,Alugado
CNEFE-2800308-7-23,"Rua Capela, 425",Prédio Misto,-10.914675308641975,-37.0523,Alugado
CNEFE-2800308-7-24,"Rua Capela, 444",Loja Térrea,-10.91474814814815,-37.052099999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-7-25,"Rua Capela, 462",Prédio Misto,-10.914820987654322,-37.0523,Disponível
CNEFE-2800308-7-26,"Rua Capela, 481",Sala Comercial,-10.914893827160494,-37.052099999999996,Alugado
CNEFE-2800308-7-27,"Rua Capela, 500",Sala Comercial,-10.914966666666666,-37.0523,Disponível
CNEFE-2800308-7-28,"Rua Capela, 518",Residencial,-10.91503950617284,-37.052099999999996,Alugado
CNEFE-2800308-7-29,"Rua Capela, 537",Prédio Misto,-10.915112345679013,-37.0523,Abandonado/IPTU Atrasado
CNEFE-2800308-7-30,"Rua Capela, 555",Prédio Misto,-10.915185185185186,-37.052099999999996,Alugado
CNEFE-2800308-7-31,"Rua Capela, 574",Residencial,-10.915258024691358,-37.0523,Alugado
CNEFE-2800308-7-32,"Rua Capela, 592",Residencial,-10.915330864197532,-37.052099999999996,Alugado
CNEFE-2800308-7-33,"Rua Capela, 611",Prédio Misto,-10.915403703703705,-37.0523,Disponível
CNEFE-2800308-7-34,"Rua Capela, 629",Loja Térrea,-10.915476543209877,-37.052099999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-7-35,"Rua Capela, 648",Galpão,-10.91554938271605,-37.0523,Disponível
CNEFE-2800308-7-36,"Rua Capela, 666",Prédio Misto,-10.915622222222222,-37.052099999999996,Alugado
CNEFE-2800308-7-37,"Rua Capela, 685",Residencial,-10.915695061728396,-37.0523,Alugado
CNEFE-2800308-7-38,"Rua Capela, 703",Loja Térrea,-10.915767901234569,-37.052099999999996,Alugado
CNEFE-2800308-7-39,"Rua Capela, 722",Sala Comercial,-10.915840740740741,-37.0523,Disponível
CNEFE-2800308-7-40,"Rua Capela, 740",Residencial,-10.915913580246913,-37.052099999999996,Alugado
CNEFE-2800308-7-41,"Rua Capela, 759",Sala Comercial,-10.915986419753088,-37.0523,Abandonado/IPTU Atrasado
CNEFE-2800308-7-42,"Rua Capela, 777",Residencial,-10.91605925925926,-37.052099999999996,Alugado
CNEFE-2800308-7-43,"Rua Capela, 796",Prédio Misto,-10.916132098765432,-37.0523,Alugado
CNEFE-2800308-7-44,"Rua Capela, 814",Sala Comercial,-10.916204938271605,-37.052099999999996,Disponível
CNEFE-2800308-7-45,"Rua Capela, 833",Loja Térrea,-10.916277777777779,-37.0523,Abandonado/IPTU Atrasado
CNEFE-2800308-7-46,"Rua Capela, 851",Sala Comercial,-10.916350617283952,-37.052099999999996,Alugado
CNEFE-2800308-7-47,"Rua Capela, 870",Residencial,-10.916423456790124,-37.0523,Alugado
CNEFE-2800308-7-48,"Rua Capela, 888",Residencial,-10.916496296296296,-37.052099999999996,Alugado
CNEFE-2800308-7-49,"Rua Capela, 907",Sala Comercial,-10.916569135802469,-37.0523,Alugado
CNEFE-2800308-7-50,"Rua Capela, 925",Loja Térrea,-10.916641975308643,-37.052099999999996,Alugado
CNEFE-2800308-7-51,"Rua Capela, 944",Residencial,-10.916714814814815,-37.0523,Alugado
CNEFE-2800308-7-52,"Rua Capela, 962",Residencial,-10.916787654320988,-37.052099999999996,Alugado
CNEFE-2800308-7-53,"Rua Capela, 981",Loja Térrea,-10.91686049382716,-37.0523,Abandonado/IPTU Atrasado
CNEFE-2800308-7-54,"Rua Capela, 1000",Residencial,-10.916933333333334,-37.052099999999996,Alugado
CNEFE-2800308-7-55,"Rua Capela, 1018",Prédio Misto,-10.917006172839507,-37.0523,Alugado
CNEFE-2800308-7-56,"Rua Capela, 1037",Residencial,-10.91707901234568,-37.052099999999996,Alugado
CNEFE-2800308-7-57,"Rua Capela, 1055",Prédio Misto,-10.917151851851852,-37.0523,Disponível
CNEFE-2800308-7-58,"Rua Capela, 1074",Prédio Misto,-10.917224691358026,-37.052099999999996,Alugado
CNEFE-2800308-7-59,"Rua Capela, 1092",Residencial,-10.917297530864198,-37.0523,Alugado
CNEFE-2800308-7-60,"Rua Capela, 1111",Sala Comercial,-10.91737037037037,-37.052099999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-7-61,"Rua Capela, 1129",Loja Térrea,-10.917443209876543,-37.0523,Alugado
CNEFE-2800308-7-62,"Rua Capela, 1148",Prédio Misto,-10.917516049382717,-37.052099999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-7-63,"Rua Capela, 1166",Galpão,-10.91758888888889,-37.0523,Abandonado/IPTU Atrasado
CNEFE-2800308-7-64,"Rua Capela, 1185",Sala Comercial,-10.917661728395062,-37.052099999999996,Disponível
CNEFE-2800308-7-65,"Rua Capela, 1203",Residencial,-10.917734567901235,-37.0523,Alugado
CNEFE-2800308-7-66,"Rua Capela, 1222",Prédio Misto,-10.917807407407407,-37.052099999999996,Disponível
CNEFE-2800308-7-67,"Rua Capela, 1240",Sala Comercial,-10.917880246913581,-37.0523,Alugado
CNEFE-2800308-7-68,"Rua Capela, 1259",Residencial,-10.917953086419754,-37.052099999999996,Alugado
CNEFE-2800308-7-69,"Rua Capela, 1277",Prédio Misto,-10.918025925925926,-37.0523,Alugado
CNEFE-2800308-7-70,"Rua Capela, 1296",Residencial,-10.918098765432099,-37.052099999999996,Alugado
CNEFE-2800308-7-71,"Rua Capela, 1314",Residencial,-10.918171604938273,-37.0523,Alugado
CNEFE-2800308-7-72,"Rua Capela, 1333",Prédio Misto,-10.918244444444445,-37.052099999999996,Alugado
CNEFE-2800308-7-73,"Rua Capela, 1351",Loja Térrea,-10.918317283950618,-37.0523,Alugado
CNEFE-2800308-7-74,"Rua Capela, 1370",Sala Comercial,-10.91839012345679,-37.052099999999996,Alugado
CNEFE-2800308-7-75,"Rua Capela, 1388",Residencial,-10.918462962962964,-37.0523,Alugado
CNEFE-2800308-7-76,"Rua Capela, 1407",Residencial,-10.918535802469137,-37.052099999999996,Alugado
CNEFE-2800308-7-77,"Rua Capela, 1425",Loja Térrea,-10.91860864197531,-37.0523,Abandonado/IPTU Atrasado
CNEFE-2800308-7-78,"Rua Capela, 1444",Galpão,-10.918681481481482,-37.052099999999996,Abandonado/IPTU Atrasado
CNEFE-2800308-7-79,"Rua Capela, 1462",Residencial,-10.918754320987656,-37.0523,Alugado
CNEFE-2800308-7-80,"Rua Capela, 1481",Loja Térrea,-10.918827160493828,-37.052099999999996,Alugado
CNEFE-2800308-7-81,"Rua Capela, 1500",Residencial,-10.9189,-37.0523,Alugado
CNEFE-2800308-8-0,"Rua Propriá, 7",Prédio Misto,-10.9164,-37.05,Abandonado/IPTU Atrasado
CNEFE-2800308-8-1,"Rua Propriá, 15",Loja Térrea,-10.916599999999999,-37.05007216494845,Alugado
CNEFE-2800308-8-2,"Rua Propriá, 30",Residencial,-10.9164,-37.0501443298969,Alugado
CNEFE-2800308-8-3,"Rua Propriá, 46",Prédio Misto,-10.916599999999999,-37.05021649484536,Abandonado/IPTU Atrasado
CNEFE-2800308-8-4,"Rua Propriá, 61",Prédio Misto,-10.9164,-37.050288659793814,Disponível
CNEFE-2800308-8-5,"Rua Propriá, 77",Prédio Misto,-10.916599999999999,-37.05036082474226,Alugado
CNEFE-2800308-8-6,"Rua Propriá, 92",Sala Comercial,-10.9164,-37.05043298969072,Alugado
CNEFE-2800308-8-7,"Rua Propriá, 108",Prédio Misto,-10.916599999999999,-37.050505154639175,Alugado
CNEFE-2800308-8-8,"Rua Propriá, 123",Residencial,-10.9164,-37.050577319587624,Alugado
CNEFE-2800308-8-9,"Rua Propriá, 139",Loja Térrea,-10.916599999999999,-37.05064948453608,Disponível
CNEFE-2800308-8-10,"Rua Propriá, 154",Residencial,-10.9164,-37.05072164948454,Alugado
CNEFE-2800308-8-11,"Rua Propriá, 170",Prédio Misto,-10.916599999999999,-37.050793814432986,Alugado
CNEFE-2800308-8-12,"Rua Propriá, 185",Residencial,-10.9164,-37.05086597938144,Alugado
CNEFE-2800308-8-13,"Rua Propriá, 201",Galpão,-10.916599999999999,-37.0509381443299,Disponível
CNEFE-2800308-8-14,"Rua Propriá, 216",Loja Térrea,-10.9164,-37.05101030927835,Alugado
CNEFE-2800308-8-15,"Rua Propriá, 231",Residencial,-10.916599999999999,-37.0510824742268,Alugado
CNEFE-2800308-8-16,"Rua Propriá, 247",Prédio Misto,-10.9164,-37.05115463917526,Alugado
CNEFE-2800308-8-17,"Rua Propriá, 262",Residencial,-10.916599999999999,-37.05122680412371,Alugado
CNEFE-2800308-8-18,"Rua Propriá, 278",Prédio Misto,-10.9164,-37.051298969072164,Disponível
CNEFE-2800308-8-19,"Rua Propriá, 293",Residencial,-10.916599999999999,-37.05137113402062,Alugado
CNEFE-2800308-8-20,"Rua Propriá, 309",Residencial,-10.9164,-37.05144329896907,Alugado
CNEFE-2800308-8-21,"Rua Propriá, 324",Loja Térrea,-10.916599999999999,-37.051515463917525,Alugado
CNEFE-2800308-8-22,"Rua Propriá, 340",Loja Térrea,-10.9164,-37.05158762886598,Alugado
CNEFE-2800308-8-23,"Rua Propriá, 355",Residencial,-10.916599999999999,-37.05165979381443,Alugado
CNEFE-2800308-8-24,"Rua Propriá, 371",Prédio Misto,-10.9164,-37.051731958762886,Alugado
CNEFE-2800308-8-25,"Rua Propriá, 386",Prédio Misto,-10.916599999999999,-37.051804123711335,Disponível
CNEFE-2800308-8-26,"Rua Propriá, 402",Residencial,-10.9164,-37.05187628865979,Alugado
CNEFE-2800308-8-27,"Rua Propriá, 417",Sala Comercial,-10.916599999999999,-37.05194845360825,Abandonado/IPTU Atrasado
CNEFE-2800308-8-28,"Rua Propriá, 432",Residencial,-10.9164,-37.052020618556696,Alugado
CNEFE-2800308-8-29,"Rua Propriá, 448",Residencial,-10.916599999999999,-37.05209278350515,Alugado
CNEFE-2800308-8-30,"Rua Propriá, 463",Residencial,-10.9164,-37.05216494845361,Alugado
CNEFE-2800308-8-31,"Rua Propriá, 479",Sala Comercial,-10.916599999999999,-37.05223711340206,Disponível
CNEFE-2800308-8-32,"Rua Propriá, 494",Loja Térrea,-10.9164,-37.05230927835051,Disponível
CNEFE-2800308-8-33,"Rua Propriá, 510",Sala Comercial,-10.916599999999999,-37.05238144329897,Abandonado/IPTU Atrasado
CNEFE-2800308-8-34,"Rua Propriá, 525",Residencial,-10.9164,-37.05245360824742,Alugado
CNEFE-2800308-8-35,"Rua Propriá, 541",Residencial,-10.916599999999999,-37.052525773195875,Alugado
CNEFE-2800308-8-36,"Rua Propriá, 556",Residencial,-10.9164,-37.05259793814433,Alugado
CNEFE-2800308-8-37,"Rua Propriá, 572",Residencial,-10.916599999999999,-37.05267010309278,Alugado
CNEFE-2800308-8-38,"Rua Propriá, 587",Prédio Misto,-10.9164,-37.052742268041236,Alugado
CNEFE-2800308-8-39,"Rua Propriá, 603",Residencial,-10.916599999999999,-37.05281443298969,Alugado
CNEFE-2800308-8-40,"Rua Propriá, 618",Loja Térrea,-10.9164,-37.05288659793814,Alugado
